,Year,Month,First Day of Weekend,Rank,Film,Country of Origin,Weekend Gross,Distributor,% change on last week,Weeks on release,Number of cinemas,Site average,Total Gross to date
3227,2017,06,09,66,Exhibition On Screen: Michelangelo - Love and Death (Exhibition),UK,670.000000000122,Seventh Art Production,-,1,1,670,670.000000000122
3228,2017,06,09,67,Another Mother's Son,UK,616,Vertigo,-0.57399723,12,2,308,365046
3229,2017,06,09,72,Viceroy's House,UK,488,20th Century Fox,-0.58922559,15,2,244,4064824
3230,2017,06,09,73,Mad to be Normal,UK,456,Independent,-0.18132855,10,3,152,59068
3231,2017,06,09,77,It Was 50 Years Ago Today! The Beatles: Sgt. Pepper & Beyond,UK,362.999999995257,Kaleidoscope,-0.91329273,3,2,181.5,17717.599999999566
3232,2017,06,09,79,My Name Is Lenny,UK,341.660000005515,Lionsgate,-,1,6,56.94333333,341.660000005515
3233,2017,06,09,81,Lost in London,UK/USA,320,Picture House Entertainment,0.56862745,6,1,320,42155
3234,2017,06,09,83,The Time of Their Lives,UK,299.387494259625,Vertigo,1.06474134,14,2,149.69374713,589366.7612106199
3235,2017,06,09,88,Obsession - NT Live 2017 (Theatre),UK,233.00000000016,National Theatre/ Trafalgar Studios,-0.1618705,6,1,233,233910.48980900293
3236,2017,06,09,91,Letters From Baghdad,UK/USA/Fra,193,Verve,-0.92865065,8,1,193,91062
3237,2017,06,09,94,Lion,UK/USA/Aus,116.929999997269,Entertainment,-0.94924913,21,1,116.93,11826162.284958411
3238,2017,06,09,95,Interlude in Prague,UK/Cze,99,Carnaby International,-0.91184328,3,2,49.5,3303
3239,2017,06,09,100,Spaceship,UK,83,Trinity,-,4,2,41.5,9579
3240,2017,06,09,102,Bunch of Kunst,UK,78,Munro Film,1.22857143,8,2,39,23089
3241,2017,06,09,105,Bob the Builder: Mega Machines,UK,44,National Amusements UK,-,3,1,44,4928
3242,2017,06,09,18,Berlin Syndrome,Aus,33991,Curzon/Artificial Eye,-,1,31,1096.48387097,33991
3243,2017,06,09,25,Raabta,Ind,18823.999999988,Grand Showbiz,-,1,24,784.33333333,18823.999999988
3244,2017,06,09,26,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,USA/Isr,18017,Sony Pictures,-,1,88,204.73863636,18017
3245,2017,06,09,34,Berliner Philharmoniker Live 2017 - June Concert (Concert),Ger,6229.48190532606,More 2 Screen,-,1,19,327.8674687,6229.48190532606
3246,2017,06,09,37,Wilson,USA,5347,20th Century Fox,-,1,6,891.16666667,5347
3247,2017,06,09,38,Der Mude Tod (Re: 2017),Ger,5242,Eureka,-,1,9,582.44444444,5242
3248,2017,06,09,43,From the Land of the Moon,Fra,4547,StudioCanal,-,1,3,1515.66666667,4547
3249,2017,06,09,55,Ramante Edenthottam,Ind,1870.41136464216,Swamy Movies,-,1,23,81.32223325,1870.41136464216
3250,2017,06,16,1,Wonder Woman,USA/UK,1868607,Warner Bros,-0.46428165961399526,3,624,2994.5625,16297127
3251,2017,06,16,2,The Mummy,USA,1175951.88571182,Universal,-0.6495049396563339,2,581,2024.0135726537349,6110834.15684675
3252,2017,06,16,3,Pirates of the Caribbean: Salazar's Revenge,UK/USA,737391,Disney,-0.5066556141188938,4,537,1373.167597765363,17389506
3253,2017,06,16,4,Baywatch,USA,514301,Paramount,-0.5502620332873657,3,485,1060.4144329896908,8073582
3254,2017,06,16,5,Churchill,UK,392732,Lionsgate,-,1,345,1138.353623188406,392732
3255,2017,06,16,6,Gifted,USA,305323,20th Century Fox,-,1,323,945.2724458204334,305323
3256,2017,06,16,7,My Cousin Rachel,UK/USA,273345,20th Century Fox,-0.5845157661936935,2,501,545.5988023952095,1563091
3257,2017,06,16,8,Diary of a Wimpy Kid: The Long Haul,USA,202629,20th Century Fox,-0.6027489913307377,4,530,382.3188679245283,5115684
3258,2017,06,16,9,Guardians of the Galaxy Vol. 2,USA,181498.732961522,Disney,-0.41157407527133744,8,320,567.1835405047563,40613995.17388661
3259,2017,06,16,10,"Whitney ""Can I Be Me""",UK/USA,93867,Dogwoof,-,1,60,1564.45,93867
3260,2017,06,16,11,The Boss Baby,USA,70922,20th Century Fox,-0.547229315628192,11,370,191.6810810810811,28276954
3261,2017,06,16,12,Take That: Wonderland Live from the O2 2017 (Concert),UK,64329,CinemaLive,-0.9363520332442861,2,259,248.37451737451738,1079265
3262,2017,06,16,13,Super Singh,Ind,54595.079999998,Grand Showbiz,-,1,21,2599.765714285619,54595.079999998
3263,2017,06,16,14,Alien: Covenant,UK/USA,51465,20th Century Fox,-0.5117589579637413,6,120,428.875,12814011
3264,2017,06,16,15,Cardboard Gangsters,Ire,49276,Wildcard,-,1,44,1119.909090909091,49276
3265,2017,06,16,16,Beauty and the Beast,UK/USA,43513,Disney,-0.5774206079440614,14,338,128.73668639053253,72313998
3266,2017,06,16,18,Fireman Sam: Alien Alert,UK,24193,National Amusements UK,-,1,245,98.7469387755102,24193
3267,2017,06,16,20,King Arthur: Legend of the Sword,UK/USA,19487,Warner Bros,-0.5217796755748607,5,84,231.98809523809524,4859536
3268,2017,06,16,25,Dough,UK/Hun/Ger,11005.7999999876,Vertigo,-0.4263749322439123,3,14,786.1285714276858,139081.96999999674
3269,2017,06,16,26,Peppa Pig: My First Cinema Experience,UK,10720,eOne Films,-0.41647161286810735,11,167,64.19161676646706,3601100
3270,2017,06,16,32,"Stockholm, My Love (Re: 2017)",UK/Swe,5655,BFI,-,1,10,565.5,5655
3271,2017,06,16,35,Mindhorn,UK,4074,StudioCanal,-0.25027603974972396,7,21,194,639473
3272,2017,06,16,40,Lady Macbeth,UK,3183,Altitude,-0.1842644797539723,8,18,176.83333333333334,794637
3273,2017,06,16,41,British Museum Presents: Hokusai,UK,2970,More 2 Screen,-0.17316258351893096,3,5,594,117301
3274,2017,06,16,42,Peter Pan - NT Live 2017 (Theatre),UK,2921,National Theatre/ Trafalgar Studios,-0.9758897913365029,2,22,132.77272727272728,124208
3275,2017,06,16,46,Whisky Galore,UK,2457,Arrow Films,-0.6335023866348449,7,19,129.31578947368422,285675
3276,2017,06,16,50,Destination Unknown,UK/Aut/Pol/USA,2095,Independent,-,1,2,1047.5,2095
3277,2017,06,16,52,Exhibition On Screen: Michelangelo - Love and Death (Exhibition),UK,1624,Seventh Art Production,1.4238805970149253,2,3,541.3333333333334,76905
3278,2017,06,16,53,The Hippopotamus,UK,1606,Electric Shadow/Miracle,-0.47413228552717746,3,6,267.6666666666667,64294
3279,2017,06,16,55,Their Finest,UK,1500,Lionsgate,-0.9106291706387035,9,11,136.36363636363637,4019741
3280,2017,06,16,57,It Was 50 Years Ago Today! The Beatles: Sgt. Pepper & Beyond,UK,1387.99999999708,Kaleidoscope,2.823691460097013,4,3,462.66666666569336,20409.59999999184
3281,2017,06,16,58,Lost in London,UK/USA,1348,Picture House Entertainment,3.2125,7,3,449.3333333333333,43778
3282,2017,06,16,60,Who's Afraid of Virginia Woolf? - NT Live 2017 (Theatre),UK,1204,National Theatre/ Trafalgar Studios,2.562130177514793,6,2,602,636108
3283,2017,06,16,62,The Sense of an Ending,UK,1018,StudioCanal,-0.239731142643764,10,2,509,1208705
3284,2017,06,16,67,Rosencrantz & Guildenstern Are Dead - NT Live 2017 (Theatre),UK,725,National Theatre/ Trafalgar Studios,-,10,1,725,868950
3285,2017,06,16,68,The Levelling,UK,539,Peccadillo,-0.5901140684410646,6,5,107.8,78460
3286,2017,06,16,72,Exhibition On Screen: The Artist's Garden - American Impressionism (Exhibition),UK,427,Seventh Art Production,-,14,2,213.5,65378
3287,2017,06,16,73,Letters From Baghdad,UK/USA/Fra,405,Verve,1.0984455958549224,9,2,202.5,94813
3288,2017,06,16,74,The Time of Their Lives,UK,378.427158311517,Vertigo,0.2640045612037149,15,4,94.60678957787925,596027.2521158311
3289,2017,06,16,75,A Quiet Passion,UK/Bel,289,Thunderbird,-0.7974772249474422,11,1,289,318904
3290,2017,06,16,77,Raphael: Lord of the Arts,UK,201,More 2 Screen,-,5,1,201,10115
3291,2017,06,16,81,Another Mother's Son,UK,160,Vertigo,-0.948152948801037,13,2,80,370757
3292,2017,06,16,84,The Journey,UK,144,Swen/ Shear Entertainment,-0.8619367209971237,7,3,48,78175
3293,2017,06,16,90,Spaceship,UK,86,Trinity,0.03614457831325301,5,1,86,9754
3294,2017,06,16,93,Branagh Theatre Live: Romeo & Juliet 2016 (Theatre),UK,60,Trafalgar Studios,-,51,1,60,825231
3295,2017,06,16,6,Gifted,USA,305323,20th Century Fox,-,1,323,945.2724458204334,305323
3296,2017,06,16,13,Super Singh,Ind,54595.079999998,Grand Showbiz,-,1,21,2599.765714285619,54595.079999998
3297,2017,06,16,15,Cardboard Gangsters,Ire,49276,Wildcard,-,1,44,1119.909090909091,49276
3298,2017,06,16,24,Rock Dog,USA/CHN,13351,Altitude,-,1,93,143.55913978494624,13351
3299,2017,06,16,31,Slack Bay,Fra,7682,New Wave,-,1,15,512.1333333333333,7682
3300,2017,06,16,61,Nails,Ire,1145.25033633687,Kaleidoscope,-,1,6,190.875056056145,1145.25033633687
3301,2017,06,23,1,Transformers: The Last Knight,USA/UK/Chn,4635570,Paramount,-,1,577,8033.91681109,4635570
3302,2017,06,23,2,Wonder Woman,USA/UK,1575673,Warner Bros,-0.15676598,4,589,2675.1663837,18836596
3303,2017,06,23,3,The Mummy,UK/USA,761554,Universal,-0.3525577,3,509,1496.17681729,7554607
3304,2017,06,23,4,Pirates of the Caribbean: Salazar's Revenge,UK/USA,684806,Disney,-0.07457273,5,470,1457.03404255,18463353
3305,2017,06,23,5,Baywatch,USA,455159,Paramount,-0.11499492,4,390,1167.07435897,8852634
3306,2017,06,23,6,Hampstead,UK,453522.184740221,eOne Films,-,1,485,935.09728812,453522.184740221
3307,2017,06,23,7,Tubelight,Ind,299810.792174689,Yash Raj,-,1,153,1959.54766127,299810.792174689
3308,2017,06,23,8,Churchill,UK,259466,Lionsgate,-0.33933064,2,393,660.21882952,986085
3309,2017,06,23,9,Diary of a Wimpy Kid: The Long Haul,USA,253508,20th Century Fox,0.24868486,5,504,502.99206349,5421190
3310,2017,06,23,10,My Cousin Rachel,UK/USA,168735,20th Century Fox,-0.38629767,3,394,428.26142132,2011101
3311,2017,06,23,11,Gifted,USA,151798,20th Century Fox,-0.50282815,2,282,538.29078014,684424
3312,2017,06,23,12,Guardians of the Galaxy Vol. 2,USA,138629.397209659,Disney,-0.23916659,9,221,627.28234032,40839461.68188883
3313,2017,06,23,13,The Boss Baby,USA,98682,20th Century Fox,0.37205067,12,333,296.34234234,28393084
3314,2017,06,23,14,Smurfs: The Lost Village,USA,84381,Sony Pictures,4.1044099,13,322,262.05279503,5629524
3315,2017,06,23,15,Cardboard Gangsters,Ire,73002,Wildcard,0.481492,2,55,1327.30909091,166482
3316,2017,06,23,17,Beauty and the Beast,UK/USA,39075,Disney,-0.10626472,15,242,161.46694215,72355735
3317,2017,06,23,18,Alien: Covenant,UK/USA,33528,20th Century Fox,-0.34852813,7,93,360.51612903,12878408
3318,2017,06,23,20,"Whitney ""Can I Be Me""",UK/USA,22484,Dogwoof,-0.76235824,2,38,591.68421053,149049
3319,2017,06,23,26,Peppa Pig: My First Cinema Experience,UK,14427,eOne Films,0.34580224,12,181,79.70718232,3615538
3320,2017,06,23,32,King Arthur: Legend of the Sword,UK/USA,7762,Warner Bros,-0.60168317,6,44,176.40909091,4879366
3321,2017,06,23,33,The Seasons In Quincy: Four Portraits of John Berger,UK,7378.99999999592,Curzon/Artificial Eye,-,1,12,614.91666667,7378.99999999592
3322,2017,06,23,41,Fireman Sam: Alien Alert,UK,3002,National Amusements UK,-0.87591452,2,23,130.52173913,27195
3323,2017,06,23,43,Whisky Galore,UK,2507,Arrow Films,-0.06559821,8,17,147.47058824,299197
3324,2017,06,23,45,"Stockholm, My Love (Re: 2017)",UK/Swe,2470,BFI,-0.56321839,2,3,823.33333333,11382
3325,2017,06,23,49,Take That: Wonderland Live from the O2 2017 (Concert),UK,2167.99999999929,CinemaLive,-0.96693273,3,3,722.66666667,1084422.7655018999
3326,2017,06,23,50,Who's Afraid of Virginia Woolf? - NT Live 2017 (Theatre),UK,2027.99999999298,National Theatre/ Trafalgar Studios,0.68438538,7,3,676,640913.5945828897
3327,2017,06,23,54,Their Finest,UK,1503,Lionsgate,-0.53322981,10,3,501,4028128
3328,2017,06,23,58,Exhibition On Screen: Michelangelo - Love and Death (Exhibition),UK,1324.50000000089,Seventh Art Production,-0.31603408,3,3,441.5,85343.43124679434
3329,2017,06,23,60,The Hippopotamus,UK,986,Electric Shadow/Miracle,-0.3860523,4,5,197.2,68815
3330,2017,06,23,62,Peter Pan - NT Live 2017 (Theatre),UK,943.999999997275,National Theatre/ Trafalgar Studios,-0.76635625,3,3,314.66666667,126638.59815415998
3331,2017,06,23,68,Salome - NT Live 2017 (Theatre),UK,594,National Theatre/ Trafalgar Studios,-,2,6,99,91429
3332,2017,06,23,69,The Levelling,UK,550,Peccadillo,0.02040816,7,3,183.33333333,79476
3333,2017,06,23,70,Mindhorn,UK,447,StudioCanal,-0.89134662,8,6,74.5,641486
3334,2017,06,23,72,Lost in London,UK/USA,391,Picture House Entertainment,-0.70994065,8,1,391,44287
3335,2017,06,23,73,Lady Macbeth,UK,390,Altitude,-0.88102502,9,2,195,799045
3336,2017,06,23,77,Destination Unknown,UK/Aut/Pol/USA,319,Independent,-0.8477327,2,2,159.5,3386
3337,2017,06,23,78,The Sense of an Ending,UK,311,StudioCanal,-0.76259542,11,1,311,1214043
3338,2017,06,23,80,Letters From Baghdad,UK/USA/Fra,288,Verve,-0.28888889,10,1,288,96980
3339,2017,06,23,85,British Museum Presents: Hokusai,UK,240,More 2 Screen,-0.91919192,4,1,240,121267
3340,2017,06,23,87,Another Mother's Son,UK,238,Vertigo,0.4875,14,2,119,384339
3341,2017,06,23,89,"Exhibition On Screen: I, Claude Monet (Exhibition)",UK,185,Seventh Art Production,-,19,1,185,130201
3342,2017,06,23,95,The Time of Their Lives,UK,135.749999998474,Vertigo,-0.64127839,16,2,67.875,642859.0846071646
3343,2017,06,23,96,Mad to be Normal,UK,126,Independent,-,12,1,126,64260
3344,2017,06,23,98,It Was 50 Years Ago Today! The Beatles: Sgt. Pepper & Beyond,UK,69.9999999992131,Kaleidoscope,-0.94956772,5,1,70,21525.599999992384
3345,2017,06,23,101,Obsession - NT Live 2017 (Theatre),UK,50.9999999994267,National Theatre/ Trafalgar Studios,-,8,1,51,234851.48980899726
3346,2017,06,23,102,Antony & Cleopatra - RSC Live 2017 (Theatre),UK,43.9999999995054,Trafalgar Studios,-,6,1,44,261123.0406320973
3347,2017,06,23,103,Dangerous Game,UK,38.9999999995616,Miracle Communications,-,1,2,19.5,38.9999999995616
3348,2017,06,23,104,Viceroy's House,UK,28,20th Century Fox,-,17,1,28,4067467
3349,2017,06,23,16,The Book of Henry,USA,72127.7656368479,Universal,-,1,120,601.06471364,72127.7656368479
3350,2017,06,23,19,The Graduate: 50th Anniversary 4K Restoration,USA,28945.9798521182,StudioCanal,-,1,28,1033.78499472,28945.9798521182
3351,2017,06,23,31,Anbanavan Asaradhavan Adangadhavan,Ind,8003.06999999048,Q Entertainment,-,1,15,533.538,8003.06999999048
3352,2017,06,23,35,Vanamagan,Ind,5973.61999999753,Q Entertainment,-,1,3,1991.20666667,5973.61999999753
3353,2017,06,23,40,Twice Shy,Ire,3798.67657469256,Wildcard,-,1,6,633.11276245,3798.67657469256
3354,2017,06,23,44,Souvenir,Bel/Lux,2470.50000000378,StudioCanal,-,1,6,411.75,2470.50000000378
3355,2017,06,23,86,La Folle Histoire de Max et Leon,Fra,239.999999997302,StudioCanal,-,1,1,240,239.999999997302
3356,2017,06,30,1,Despicable Me 3,USA/Fra,11154904.1263694,Universal,-,1,608,18346.88178679,11154904.1263694
3357,2017,06,30,2,Baby Driver,UK/USA,3605705,Sony Pictures,-,1,543,6640.34069982,3605705
3358,2017,06,30,3,Transformers: The Last Knight,USA/UK/Chn,1601971,Paramount,-0.65456374,2,573,2795.7609075,7942613
3359,2017,06,30,4,All Eyez on Me,USA,912662,Lionsgate,-,1,270,3380.22962963,912662
3360,2017,06,30,5,Wonder Woman,UK/USA,911311,Warner Bros,-0.42715647,5,525,1735.83047619,20731916
3361,2017,06,30,6,The House,USA,487542,Warner Bros,-,1,407,1197.89189189,487542
3362,2017,06,30,7,Pirates of the Caribbean: Salazar's Revenge,UK/USA,325732,Disney,-0.5254176,6,365,892.41643836,19177195
3363,2017,06,30,8,The Mummy,UK/USA,306434.971326046,Universal,-0.60225433,4,337,909.30258554,8398244.111667406
3364,2017,06,30,9,Baywatch,USA,175955,Paramount,-0.61444239,5,254,692.73622047,9374650
3365,2017,06,30,10,Hampstead,UK,148120.377552119,eOne Films,-0.67488406,2,392,377.858106,1098310.586406618
3366,2017,06,30,11,Alone in Berlin,UK/Ger/Fra,108047,Trafalgar Studios,-,1,38,2843.34210526,108047
3367,2017,06,30,12,The Boss Baby,USA,106383,20th Century Fox,0.07170705,13,394,270.00761421,28524664
3368,2017,06,30,13,Churchill,UK,84580,Lionsgate,-0.67650141,3,215,393.39534884,1344692
3369,2017,06,30,14,Tubelight,Ind,63796.8326506871,Yash Raj,-0.78811162,2,70,911.38332358,599765.8069595381
3370,2017,06,30,15,My Cousin Rachel,UK/USA,60503,20th Century Fox,-0.64404556,4,128,472.6796875,2270194
3371,2017,06,30,11,Alone in Berlin,UK/Ger/Fra,108047,Trafalgar Studios,-,1,38,2843.34210526,108047
3372,2017,06,30,13,Churchill,UK,84580,Lionsgate,-0.67650141,3,215,393.39534884,1344692
3373,2017,06,30,15,My Cousin Rachel,UK/USA,60503,20th Century Fox,-0.64404556,4,128,472.6796875,2270194
3374,2017,06,30,20,"Otello - Royal Opera, London 2016/17 (Opera)",UK,41869.5780672664,Royal Opera House,-,2,82,510.60461058,593831.6475409324
3375,2017,06,30,28,Alien: Covenant,UK/USA,9854,20th Century Fox,-0.73432908,8,30,328.46666667,12913468
3376,2017,06,30,31,"Whitney ""Can I Be Me""",UK/USA,8228,Dogwoof,-0.63628326,3,19,433.05263158,172084
3377,2017,06,30,36,Beauty and the Beast,UK/USA,3574,Disney,-0.90864942,16,25,142.96,72362121
3378,2017,06,30,39,Peppa Pig: My First Cinema Experience,UK,3247,eOne Films,-0.77651593,13,23,141.17391304,3620104
3379,2017,06,30,43,Chubby Funny,UK,2554,Independent,-,1,2,1277,2554
3380,2017,06,30,46,Whisky Galore,UK,1957,Arrow Films,-0.21938572,9,4,489.25,310676
3381,2017,06,30,47,The Seasons In Quincy: Four Portraits of John Berger,UK,1938.4999999985,Curzon/Artificial Eye,-0.73729503,2,3,646.16666667,16127.0000000046
3382,2017,06,30,49,Rosencrantz & Guildenstern Are Dead - NT Live 2017 (Theatre),UK,1896,National Theatre/ Trafalgar Studios,-,12,2,948,872295
3383,2017,06,30,53,Their Finest,UK,1489,Lionsgate,-0.14670487,11,4,372.25,4036846
3384,2017,06,30,54,Lady Macbeth,UK,1223,Altitude,2.13589744,10,5,244.6,801126
3385,2017,06,30,57,Revolutions,UK/USA/Can/Ire,1079.70696899489,Wildcard,-,1,1,1079.70696899,1079.70696899489
3386,2017,06,30,59,Who's Afraid of Virginia Woolf? - NT Live 2017 (Theatre),UK,963.99999999737,National Theatre/ Trafalgar Studios,-0.56181818,8,3,321.33333333,643499.5945828935
3387,2017,06,30,66,Obsession - NT Live 2017 (Theatre),UK,675.999999992989,National Theatre/ Trafalgar Studios,12.25490196,9,2,338,235527.48980899027
3388,2017,06,30,67,Summer in the Forest,UK/Palestine/Fra,593,,-0.71517771,2,2,296.5,6531
3389,2017,06,30,68,Salome - NT Live 2017 (Theatre),UK,563.999999991286,National Theatre/ Trafalgar Studios,-0.29850746,3,7,80.57142857,96142.25237575636
3390,2017,06,30,70,Edith Walks,UK,553,Home,-0.35397196,2,4,138.25,2325
3391,2017,06,30,71,King Arthur: Legend of the Sword,UK/USA,542,Warner Bros,-0.93184962,7,3,180.66666667,4884338
3392,2017,06,30,72,Take That: Wonderland Live from the O2 2017 (Concert),UK,532.999999999941,CinemaLive,-0.84845038,4,2,266.5,1086304.7655019003
3393,2017,06,30,73,Saving Dreams,UK,420.230000000729,Evrit Films,-,1,8,52.52875,420.230000000729
3394,2017,06,30,75,Peter Pan - NT Live 2017 (Theatre),UK,387.999999996294,National Theatre/ Trafalgar Studios,-0.65814978,4,3,129.33333333,128118.09815415712
3395,2017,06,30,78,Letters From Baghdad,UK/USA/Fra,363,Verve,0.26041667,11,1,363,99981
3396,2017,06,30,81,Destination Unknown,UK/Aut/Pol/USA,285,Independent,-0.10658307,3,1,285,3671
3397,2017,06,30,83,The Hippopotamus,UK,248,Electric Shadow/Miracle,-0.7484787,5,2,124,70212
3398,2017,06,30,84,Exhibition on Screen: The Impressionists 2014 (Exhibition),UK,248,Arts Alliance,-,111,1,248,173877
3399,2017,06,30,85,Viceroy's House,UK,234,20th Century Fox,7.35714286,18,1,234,4075711
3400,2017,06,30,87,"Stockholm, My Love (Re: 2017)",UK/Swe,183,BFI,-0.92778216,3,1,183,12495
3401,2017,06,30,88,It Was 50 Years Ago Today! The Beatles: Sgt. Pepper & Beyond,UK,165.799999997046,Kaleidoscope,1.36857143,6,1,165.8,21721.39999998909
3402,2017,06,30,89,The Time of Their Lives,UK,164.000000000573,Vertigo,0.20810313,17,1,164,661040.6846070563
3403,2017,06,30,91,Lion,UK/USA/Aus,154.000000001382,Entertainment,-,24,1,154,11828680.874958409
3404,2017,06,30,94,Another Mother's Son,UK,90,Vertigo,-0.62184874,15,1,90,410945
3405,2017,06,30,94,Lost in London,UK/USA,90,Picture House Entertainment,-0.76982097,9,1,90,44376
3406,2017,06,30,17,Yalghaar,Pak,52287,Hum Network TV,-,1,48,1089.3125,52287
3407,2017,06,30,22,In this Corner of the World,Jpn,35061,National Amusements UK,-,1,15,2337.4,35061
3408,2017,06,30,23,A Man Called Ove,Swe,34389,Thunderbird,-,1,26,1322.65384615,34389
3409,2017,06,30,24,Kedi,Tur,32964,Icon,-,1,16,2060.25,32964
3410,2017,06,30,27,Risk,Ger/USA,11093,Dogwoof,-,1,19,583.84210526,11093
3411,2017,06,30,30,Halal Daddy,Fra/Ire,8952.91611906251,Element Pictures,-,1,11,813.90146537,8952.91611906251
3412,2017,06,30,50,Great Sardaar,Ind,1658.45000000224,Zeus Films,-,1,5,331.69,1658.45000000224
3413,2017,06,30,61,Jatra,Nepal,864.220000002549,Independent,-,1,11,78.56545455,864.220000002549
3414,2017,06,30,101,American Hero,USA,20.4000000035768,Vertigo,-,1,1,20.4,20.4000000035768
3415,2017,07,07,1,Spider-Man: Homecoming,USA,9369846,Sony Pictures,-,1,616,15210.78896104,9369846
3416,2017,07,07,2,Despicable Me 3,USA/Fra,5275120.01240082,Universal,-0.52635312,2,625,8440.19201984,19578208.54926342
3417,2017,07,07,3,Baby Driver,UK/USA,1388336,Sony Pictures,-0.61569724,2,573,2422.92495637,6554729
